,video_name,label,class_log,class_mean,raw_pred_log,raw_pred_mean,max_pred
43,id3_id17_0000,1,1.0,1.0,0.81491274,0.59665155,0.99971944
44,id58_id57_0008,1,0.0,0.0,0.13198426,0.24770534,0.9998516
45,id56_id54_0000,1,1.0,1.0,0.76650363,0.5593819,0.9996679
46,id1_id4_0007,1,1.0,1.0,0.78615934,0.5404177,0.9997068
47,id9_id2_0000,1,0.0,0.0,0.31025356,0.34836748,0.9997141
48,id20_id0_0006,1,1.0,1.0,0.9648363,0.8064454,0.99973184
49,id28_id37_0007,1,1.0,1.0,0.68332005,0.53580874,0.99899083
50,id1_id0_0005,1,1.0,1.0,0.91289556,0.68668354,0.99963963
51,00254,0,0.0,1.0,0.49800053,0.5028144,0.9914419
52,id2_id9_0006,1,1.0,1.0,0.90506464,0.6708478,0.99976844
53,id2_id3_0001,1,1.0,1.0,0.97156763,0.78407854,0.9996979
54,id20_id1_0001,1,1.0,1.0,0.8500547,0.64484024,0.99938154
55,id4_id6_0002,1,1.0,1.0,0.81128645,0.5774259,0.9996283
56,id33_id29_0004,1,0.0,0.0,0.23811233,0.32489425,0.99981576
57,id22_id21_0005,1,0.0,0.0,0.12868999,0.31128636,0.9993155
58,id26_id35_0003,1,1.0,1.0,0.94657975,0.766111,0.9993808
59,id6_id1_0005,1,1.0,1.0,0.9042778,0.62303686,0.9996706
60,id27_0009,0,0.0,0.0,0.004039307,0.0045790193,0.012409068
61,id9_id21_0008,1,0.0,0.0,0.2689215,0.31647438,0.9994324
62,id7_id12_0006,1,1.0,1.0,0.942741,0.772544,0.999355
63,id24_id20_0009,1,0.0,0.0,0.44421124,0.38972014,0.99975985
64,id28_0004,0,0.0,0.0,0.18187511,0.284236,0.9714281
65,id29_id34_0008,1,0.0,0.0,0.45223597,0.4640879,0.99933016
66,id33_id38_0005,1,1.0,1.0,0.7715324,0.59943557,0.9990025
67,id28_id3_0004,1,1.0,1.0,0.8199587,0.592608,0.99978656
68,id52_id49_0007,1,1.0,1.0,0.94872355,0.7617581,0.99973863
69,id28_id30_0006,1,1.0,1.0,0.59611034,0.56263787,0.9988907
70,id38_id30_0006,1,1.0,1.0,0.6701498,0.5098389,0.9994875
71,id4_id21_0002,1,1.0,1.0,0.65502185,0.5253798,0.9994184
72,id17_id3_0007,1,1.0,0.0,0.5894434,0.4634111,0.9996107
73,id21_id6_0005,1,1.0,1.0,0.74323845,0.5468768,0.99974936
74,id28_0007,0,0.0,0.0,0.05775847,0.1222633,0.6748728
75,00257,0,0.0,0.0,0.0023452558,0.0024632076,0.004695945
76,id13_id10_0005,1,1.0,0.0,0.5405582,0.49162492,0.9994844
77,id6_id2_0002,1,1.0,1.0,0.7718486,0.574591,0.99961406
78,id26_id27_0006,1,0.0,0.0,0.14127341,0.28711525,0.9992481
79,id37_id35_0005,1,0.0,0.0,0.39916793,0.3956539,0.9997223
80,id10_id11_0004,1,0.0,0.0,0.30079377,0.4018207,0.99904245
81,00253,0,0.0,0.0,0.00898486,0.016205583,0.13488495
82,id26_id23_0003,1,1.0,0.0,0.63693136,0.46671614,0.9996711
83,id9_id1_0000,1,1.0,1.0,0.8635887,0.64282537,0.99956244
84,id0_id21_0000,1,1.0,1.0,0.88247985,0.6526316,0.9996917
85,id4_id20_0000,1,1.0,1.0,0.8333746,0.59377766,0.9997085
86,id57_id51_0004,1,1.0,1.0,0.79066414,0.56785625,0.99957305
87,id17_0000,0,1.0,1.0,0.9158362,0.7924554,0.9971155
88,id24_id26_0009,1,1.0,1.0,0.71951586,0.50053906,0.9999169
89,id9_id3_0000,1,1.0,1.0,0.8684769,0.62597233,0.999689
90,id9_id16_0000,1,1.0,1.0,0.95490366,0.7443738,0.99959475
91,id25_id21_0005,1,1.0,1.0,0.90549815,0.6766534,0.9996439
92,id51_0001,0,0.0,0.0,0.03238686,0.08407825,0.502326
93,id3_id37_0004,1,1.0,1.0,0.88141507,0.6597239,0.9996736
94,id2_id21_0000,1,0.0,0.0,0.3625369,0.3533358,0.99957675
95,id6_id3_0005,1,1.0,1.0,0.93662435,0.6808711,0.9997726
96,id39_id47_0004,1,0.0,0.0,0.35691512,0.3712724,0.99934226
97,id26_id17_0006,1,0.0,0.0,0.46355253,0.41137865,0.9996486
98,id21_id19_0009,1,1.0,1.0,0.8600153,0.60192084,0.9998087
99,id27_id21_0008,1,0.0,0.0,0.4580971,0.44919765,0.9991091
100,id17_id2_0007,1,1.0,0.0,0.61738825,0.4594276,0.99981326
101,id28_id3_0002,1,0.0,0.0,0.39242747,0.3769065,0.99971026
102,id31_id33_0009,1,0.0,0.0,0.38938737,0.41787368,0.99947065
103,id34_id37_0008,1,1.0,1.0,0.66130996,0.5045538,0.99943215
104,id40_id42_0001,1,0.0,0.0,0.11025496,0.27573225,0.9994609
105,id17_id21_0000,1,1.0,1.0,0.7831161,0.5765745,0.99969745
106,id12_id10_0002,1,1.0,1.0,0.8101862,0.5712652,0.9994723
107,id0_id2_0002,1,0.0,0.0,0.17198025,0.29420382,0.99941885
108,id0_id16_0003,1,1.0,1.0,0.95404583,0.7421935,0.99971575
109,id46_id45_0001,1,1.0,0.0,0.5216927,0.41850436,0.9997999
110,00287,0,0.0,0.0,0.1293105,0.24682362,0.95583504
111,00278,0,0.0,0.0,0.0034074765,0.004211081,0.018713977
112,id2_id16_0004,1,1.0,0.0,0.6105168,0.46591383,0.9998123
113,00047,0,0.0,0.0,0.35376462,0.41714847,0.9967213
114,id29_id30_0000,1,1.0,1.0,0.69986373,0.5641835,0.9993948
115,00266,0,0.0,0.0,0.0113762645,0.015784826,0.058176205
116,id9_id0_0000,1,1.0,1.0,0.9336035,0.6984931,0.9996113
117,id21_id30_0002,1,0.0,0.0,0.114155635,0.25820437,0.9995901
118,id51_0006,0,0.0,0.0,0.28805035,0.36933687,0.9944511
119,id22_id27_0007,1,0.0,0.0,0.21553224,0.31341517,0.99947053
120,id13_id7_0009,1,1.0,0.0,0.67484933,0.49758372,0.99971503
121,id29_id37_0009,1,1.0,1.0,0.6634416,0.52584255,0.99954
122,id10_id13_0008,1,1.0,1.0,0.7252771,0.5135539,0.9997048
123,id35_id37_0001,1,0.0,0.0,0.46844324,0.4220399,0.99966705
124,id9_id2_0008,1,0.0,0.0,0.19294366,0.2790087,0.99974674
125,id32_id31_0008,1,0.0,0.0,0.47344616,0.4368673,0.9995592
126,id4_id0_0001,1,1.0,1.0,0.9771004,0.7775348,0.99981123
127,id23_id19_0000,1,1.0,1.0,0.68963826,0.50503254,0.9998559
128,id37_id29_0002,1,0.0,0.0,0.3047403,0.38409337,0.999146
129,00082,0,0.0,0.0,0.17008165,0.2859939,0.8593048
130,id21_id27_0008,1,0.0,0.0,0.101481915,0.26352417,0.9993057
131,id42_id44_0001,1,1.0,0.0,0.7002417,0.49081305,0.99974805
132,id2_0008,0,0.0,0.0,0.0049089612,0.0064139734,0.053187646
133,id26_id0_0009,1,1.0,1.0,0.90812963,0.6615058,0.99966204
134,id9_id20_0002,1,0.0,0.0,0.41770935,0.41329828,0.99925894
135,id17_id9_0000,1,1.0,1.0,0.9148805,0.6666178,0.9997608
136,id47_id48_0008,1,1.0,1.0,0.9727031,0.7932168,0.99964285
137,id7_id11_0008,1,1.0,1.0,0.8980855,0.66334915,0.9996487
138,00260,0,0.0,0.0,0.015155006,0.08719185,0.6581821
139,id56_id50_0005,1,1.0,1.0,0.7907583,0.57826704,0.999579
140,id44_id42_0001,1,1.0,1.0,0.766823,0.56837,0.9993925
141,id23_id1_0006,1,1.0,0.0,0.50292903,0.39541784,0.9998062
142,id2_id26_0005,1,1.0,1.0,0.93684924,0.71144694,0.99979657
143,id28_id20_0006,1,1.0,1.0,0.52891856,0.524288,0.9995995
144,id16_id20_0006,1,1.0,0.0,0.5569153,0.4743345,0.99961615
145,id10_0007,0,0.0,0.0,0.026722673,0.12389503,0.9148887
146,id55_id57_0002,1,0.0,0.0,0.33265075,0.4379938,0.99911016
147,00286,0,0.0,0.0,0.20748083,0.28309405,0.9957873
148,id35_id34_0002,1,0.0,0.0,0.26608098,0.35541892,0.999134
149,id7_id11_0007,1,1.0,1.0,0.7782711,0.5722486,0.99963975
150,id0_id9_0006,1,1.0,1.0,0.89767116,0.6415495,0.99961334
151,id2_id1_0004,1,0.0,0.0,0.494309,0.42323267,0.9998036
152,id28_id30_0000,1,0.0,0.0,0.2572114,0.27779526,0.99969864
153,id21_id19_0005,1,1.0,1.0,0.77638394,0.51664394,0.9997962
154,id33_id32_0002,1,0.0,0.0,0.16418195,0.30448526,0.99950767
155,id51_id57_0004,1,1.0,1.0,0.9860576,0.8371349,0.99980646
156,id48_id47_0008,1,1.0,1.0,0.976395,0.82193524,0.999686
157,id33_0005,0,0.0,0.0,0.053461462,0.14712739,0.74477226
158,id6_id23_0001,1,1.0,1.0,0.9294717,0.74429244,0.9995115
159,id31_id17_0009,1,0.0,0.0,0.43976495,0.4265489,0.9994436
160,id34_id33_0002,1,1.0,1.0,0.6688842,0.50325096,0.9997507
161,id1_id16_0007,1,1.0,1.0,0.9135503,0.6929145,0.99966455
162,id21_id25_0005,1,1.0,1.0,0.95703816,0.7587886,0.9996099
163,id38_id34_0004,1,1.0,1.0,0.925195,0.6960189,0.999616
164,00197,0,0.0,0.0,0.09248779,0.20828104,0.9943561
165,id7_id11_0009,1,0.0,0.0,0.39504927,0.3998996,0.99942565
166,id43_id39_0000,1,1.0,0.0,0.6200181,0.490157,0.9994247
167,id3_id28_0009,1,0.0,0.0,0.36555633,0.3698449,0.999749
168,id33_id32_0006,1,0.0,0.0,0.14589457,0.32047367,0.9990933
169,id4_id21_0004,1,0.0,0.0,0.4720583,0.4120084,0.9996026
170,id0_id28_0009,1,1.0,0.0,0.52135664,0.45111424,0.9996867
171,00267,0,1.0,1.0,0.6053565,0.5197232,0.99705815
172,id26_id3_0002,1,0.0,0.0,0.34377494,0.37833467,0.9994266
173,id38_id37_0009,1,1.0,1.0,0.82462114,0.63324183,0.9994247
174,id11_id7_0007,1,1.0,1.0,0.8936867,0.6794854,0.99955505
175,id56_id54_0007,1,1.0,0.0,0.661541,0.4947483,0.9997222
176,00273,0,0.0,0.0,0.06866781,0.17006093,0.96851707
177,id32_id34_0007,1,0.0,0.0,0.14380269,0.27557775,0.9996039
178,id50_0000,0,0.0,0.0,0.22548717,0.36104256,0.9966209
179,id44_id41_0005,1,1.0,1.0,0.90982336,0.71784395,0.9995407
180,id25_id22_0001,1,1.0,1.0,0.77529436,0.60178703,0.99959546
181,00250,0,1.0,1.0,0.9077484,0.7995031,0.9984151
182,id32_id31_0006,1,1.0,1.0,0.8551686,0.63313717,0.9994598
183,id10_id12_0002,1,0.0,0.0,0.46174538,0.43992695,0.99969494
184,id3_id1_0009,1,1.0,1.0,0.8528117,0.5716316,0.9997315
185,id10_id7_0005,1,0.0,0.0,0.3610154,0.39411503,0.9993382
186,id1_id0_0007,1,1.0,1.0,0.9753914,0.8412492,0.9996902
187,id1_id20_0003,1,0.0,0.0,0.39294967,0.3547539,0.99986374
188,id25_0010,0,0.0,0.0,0.36037824,0.41529793,0.99658245
189,id30_id29_0000,1,1.0,1.0,0.77051944,0.5709499,0.9994862
190,id39_0005,0,0.0,0.0,0.14427851,0.21942051,0.9976605
191,id5_id8_0008,1,0.0,0.0,0.17236277,0.29571357,0.9992536
192,00236,0,0.0,0.0,0.022339674,0.052611265,0.45771632
193,id28_id25_0003,1,1.0,1.0,0.7997803,0.61378354,0.9992632
194,id30_id29_0009,1,1.0,1.0,0.8029048,0.6172254,0.9996049
195,id45_id46_0001,1,1.0,1.0,0.9370783,0.71720743,0.999546
196,id11_0006,0,1.0,0.0,0.56192005,0.49426836,0.9981982
197,id3_id6_0005,1,1.0,0.0,0.5003461,0.43142748,0.999635
198,00227,0,0.0,0.0,0.36300328,0.40753725,0.9965593
199,id17_id6_0000,1,1.0,1.0,0.91552573,0.67280596,0.9997471
200,id31_id37_0008,1,1.0,0.0,0.5675932,0.47092214,0.99939024
201,id23_id6_0001,1,0.0,0.0,0.14845829,0.25722748,0.9994273
202,id35_id23_0007,1,0.0,0.0,0.22498165,0.31705523,0.99979275
203,id6_id28_0002,1,1.0,1.0,0.96739924,0.7847517,0.99952006
204,id50_id52_0007,1,0.0,0.0,0.49263838,0.45882964,0.99948066
205,id3_0001,0,0.0,0.0,0.003815632,0.010520073,0.18165037
206,00244,0,0.0,0.0,0.046461567,0.15128198,0.7914223
207,id30_id23_0002,1,0.0,0.0,0.13158631,0.2582383,0.9994419
208,id3_id30_0006,1,0.0,0.0,0.2556532,0.33027226,0.999263
209,00063,0,1.0,1.0,0.9381118,0.8575731,0.9981431
210,id13_id10_0007,1,0.0,0.0,0.45891297,0.41558778,0.99955386
211,id8_0009,0,0.0,0.0,0.03536974,0.07270723,0.54022163
212,id6_id2_0005,1,1.0,1.0,0.9148006,0.67534095,0.9995777
213,id17_id16_0007,1,1.0,1.0,0.7032695,0.5070646,0.9996191
214,id16_id2_0001,1,0.0,0.0,0.43000907,0.38401878,0.9997675
215,id40_id43_0005,1,0.0,0.0,0.4671687,0.4274413,0.99947196
216,id4_id26_0007,1,1.0,1.0,0.7757563,0.57535005,0.9996026
217,00262,0,0.0,0.0,0.061632417,0.14103657,0.9209181
218,id32_0002,0,1.0,1.0,0.876985,0.713234,0.9987231
219,id50_0006,0,0.0,0.0,0.41788015,0.40223572,0.99623895
220,id32_id33_0006,1,1.0,1.0,0.6360643,0.51417595,0.99968994
221,id37_id4_0006,1,0.0,0.0,0.42644027,0.39651006,0.9996866
222,id1_id4_0003,1,0.0,0.0,0.49964666,0.4360031,0.99986875
223,id20_id19_0004,1,1.0,1.0,0.5966035,0.5003885,0.9993963
224,id37_0005,0,0.0,0.0,0.0038403796,0.004612316,0.018992113
225,id4_id28_0006,1,1.0,1.0,0.8074995,0.6097928,0.9994203
226,id55_id56_0009,1,0.0,0.0,0.4902016,0.40177742,0.99960524
227,id10_id12_0004,1,1.0,0.0,0.5145435,0.47780308,0.99937433
228,00285,0,1.0,1.0,0.86123896,0.66835606,0.99898666
229,id3_id16_0009,1,0.0,0.0,0.28813553,0.34520802,0.9996942
230,id6_0002,0,0.0,0.0,0.18921876,0.2920182,0.99661106
231,id29_id30_0009,1,1.0,1.0,0.7333211,0.54322284,0.9995395
232,id29_id33_0004,1,0.0,0.0,0.4429577,0.44672567,0.99921584
233,00076,0,0.0,0.0,0.0045348722,0.034052376,0.801086
234,id35_id16_0004,1,1.0,1.0,0.8660756,0.66200364,0.99973327
235,id21_0009,0,0.0,0.0,0.089972556,0.23276922,0.96904606
236,id46_0000,0,0.0,0.0,0.021407073,0.05936198,0.555428
237,id2_id23_0007,1,0.0,0.0,0.09567696,0.23039947,0.99972004
238,id4_id30_0001,1,1.0,1.0,0.9758221,0.8241348,0.999637
239,id1_id3_0002,1,0.0,0.0,0.11133268,0.26461342,0.99938464
240,id53_id50_0000,1,1.0,1.0,0.67171156,0.5001013,0.9996063
241,id16_id1_0007,1,0.0,0.0,0.31867048,0.34431627,0.99932444
242,id9_id6_0005,1,1.0,0.0,0.56769824,0.4717124,0.99950993
243,id21_id22_0005,1,1.0,1.0,0.9652762,0.7924108,0.9997335
244,id3_id23_0009,1,0.0,0.0,0.11515982,0.2633903,0.99931955
245,id30_id26_0004,1,1.0,1.0,0.9709315,0.81006837,0.9995401
246,00274,0,0.0,0.0,0.024413418,0.112021975,0.99420905
247,id2_id3_0008,1,0.0,0.0,0.3274134,0.3788261,0.99935895
248,id26_id28_0000,1,0.0,0.0,0.1803669,0.28569233,0.99944335
249,id32_id35_0007,1,0.0,0.0,0.16669032,0.2890532,0.9996799
250,id2_id1_0002,1,0.0,0.0,0.10621312,0.22561134,0.9994511
251,id2_id0_0008,1,1.0,1.0,0.90300405,0.641447,0.9996525
252,id30_id3_0006,1,0.0,0.0,0.49368432,0.41182432,0.99967754
253,id4_id37_0000,1,1.0,1.0,0.81979316,0.59567785,0.9996216
254,id25_id24_0003,1,0.0,0.0,0.47715652,0.44517368,0.999302
255,id53_0003,0,0.0,0.0,0.023038879,0.055229094,0.48228228
256,id34_id33_0005,1,0.0,0.0,0.18944928,0.30086607,0.9993112
257,id8_id6_0002,1,1.0,1.0,0.92250425,0.67290074,0.99972886
258,id34_0006,0,0.0,0.0,0.07481809,0.1805153,0.99618953
259,id3_id0_0007,1,1.0,1.0,0.9716151,0.79112846,0.9997774
260,id23_id17_0009,1,1.0,0.0,0.65969133,0.49236318,0.999617
261,id39_0004,0,0.0,0.0,0.008992119,0.019117823,0.28459057
262,00092,0,0.0,0.0,0.24938841,0.35065228,0.99111265
263,id2_id6_0005,1,1.0,1.0,0.8796199,0.656562,0.99964964
264,id31_id35_0009,1,0.0,0.0,0.27900913,0.38380545,0.9992742
265,id52_0001,0,0.0,0.0,0.013111216,0.035556637,0.3513421
266,id2_id28_0003,1,1.0,0.0,0.5140545,0.44234273,0.99959964
267,id50_id56_0005,1,1.0,0.0,0.58757156,0.48074576,0.9996044
268,id56_id51_0000,1,1.0,0.0,0.61497575,0.48383915,0.99948883
269,id41_id46_0000,1,1.0,1.0,0.78023607,0.5897899,0.9995474
270,id3_id17_0007,1,1.0,1.0,0.97848755,0.8444839,0.9998338
271,id35_id37_0005,1,1.0,1.0,0.79770726,0.5996065,0.99965584
272,id24_id19_0000,1,0.0,0.0,0.36190847,0.39866006,0.99928194
273,id3_id9_0003,1,0.0,0.0,0.34407508,0.3693193,0.99932873
274,id16_id1_0004,1,0.0,0.0,0.42826894,0.43045643,0.99947745
275,id20_id16_0000,1,1.0,1.0,0.95335263,0.745793,0.99969745
276,id7_id10_0005,1,0.0,0.0,0.1747817,0.27043042,0.9994462
277,id1_0001,0,0.0,0.0,0.028959436,0.07295236,0.47989917
278,id23_id9_0009,1,1.0,1.0,0.7641814,0.5467992,0.9996375
279,id1_id2_0004,1,0.0,0.0,0.48605537,0.41682798,0.9994899
280,id3_id1_0006,1,0.0,0.0,0.22579356,0.33680803,0.9993772
281,id2_id16_0001,1,1.0,1.0,0.99152523,0.884108,0.99953127
282,id11_id10_0001,1,1.0,0.0,0.56290525,0.48591277,0.99961495
283,id16_id35_0004,1,0.0,0.0,0.41303793,0.41535848,0.9995152
284,id30_id28_0006,1,1.0,1.0,0.75090176,0.572688,0.9995041
285,id20_id19_0000,1,1.0,1.0,0.7912645,0.6079139,0.99935037
286,id21_id37_0005,1,1.0,1.0,0.75202614,0.5540864,0.99988973
287,id7_id10_0001,1,1.0,0.0,0.62008077,0.46020624,0.9996269
288,id6_id20_0007,1,1.0,0.0,0.51968735,0.44067195,0.9997917
289,id1_id17_0007,1,1.0,1.0,0.92993325,0.6894541,0.9997608
290,00280,0,0.0,0.0,0.040346056,0.117988534,0.9990207
291,id35_0008,0,0.0,0.0,0.4192322,0.40602434,0.99935085
292,id21_id37_0000,1,0.0,0.0,0.3766827,0.42743483,0.99942434
293,id36_0006,0,0.0,0.0,0.010257941,0.028631879,0.42212516
294,id3_id1_0007,1,1.0,1.0,0.9570224,0.74524933,0.9997162
295,id4_id23_0006,1,0.0,0.0,0.4557759,0.4278024,0.99944454
296,id35_0003,0,0.0,0.0,0.054088935,0.12216295,0.95706666
297,id23_id27_0008,1,0.0,0.0,0.13820377,0.28132758,0.9993199
298,00284,0,0.0,0.0,0.009723626,0.038025867,0.65137964
299,00095,0,0.0,0.0,0.13302937,0.21678698,0.9797148
300,id26_id2_0001,1,1.0,1.0,0.9903404,0.8965953,0.99972063
301,id19_id21_0005,1,0.0,0.0,0.31011394,0.3584236,0.99952567
302,id16_id20_0000,1,0.0,0.0,0.2741435,0.36487836,0.99942124
303,id20_id31_0008,1,1.0,0.0,0.5599036,0.48560795,0.9993068
304,id43_0001,0,0.0,0.0,0.007122639,0.02134176,0.35933724
305,id53_0000,0,0.0,0.0,0.019757025,0.10018092,0.9574892
306,id48_id45_0002,1,1.0,1.0,0.77316594,0.5733023,0.9995765
307,id53_id58_0005,1,1.0,1.0,0.81470925,0.6206225,0.9994704
308,id10_id13_0007,1,0.0,0.0,0.15576176,0.2890055,0.9994155
309,id4_0004,0,0.0,0.0,0.013540229,0.060545698,0.6620596
310,id56_0009,0,0.0,0.0,0.2937746,0.37238824,0.99190557
311,id31_0007,0,0.0,0.0,0.08275957,0.13703984,0.6375862
312,id38_id33_0005,1,0.0,0.0,0.37798658,0.43365955,0.998522
313,id49_id54_0003,1,1.0,1.0,0.95477223,0.78941846,0.99954516
314,id37_id34_0008,1,0.0,0.0,0.080116615,0.19589472,0.9994579
315,id34_id38_0004,1,1.0,0.0,0.56935066,0.49200034,0.99954885
316,id47_id45_0002,1,1.0,0.0,0.6025545,0.4835086,0.99957615
317,00271,0,0.0,0.0,0.26729795,0.37124574,0.96045727
318,id44_id39_0000,1,1.0,1.0,0.79561657,0.5791939,0.9996722
319,00188,0,0.0,0.0,0.33082578,0.41662517,0.996451
320,id3_id9_0009,1,1.0,0.0,0.61887187,0.4916717,0.99938345
321,id24_id26_0004,1,1.0,1.0,0.8383701,0.5974717,0.9997738
322,id35_id31_0006,1,0.0,0.0,0.43952045,0.4255213,0.99952865
323,id2_id17_0007,1,1.0,1.0,0.6491139,0.5063206,0.9996517
324,id31_id32_0008,1,0.0,0.0,0.45736906,0.42284942,0.99971384
325,id53_0007,0,0.0,0.0,0.31350708,0.3751413,0.95296884
326,id16_id0_0003,1,1.0,1.0,0.8547409,0.62416875,0.9998313
327,00048,0,1.0,1.0,0.9063298,0.79136074,0.99748236
328,id20_id3_0008,1,1.0,1.0,0.7217503,0.53098804,0.99943894
329,id20_id1_0002,1,1.0,0.0,0.5903937,0.4571474,0.9999002
330,id20_id24_0009,1,1.0,0.0,0.56883746,0.45662016,0.99928004
331,id9_id2_0006,1,1.0,0.0,0.64165425,0.49545854,0.999701
332,id20_id30_0004,1,1.0,1.0,0.91882324,0.73043483,0.9992791
333,id10_id7_0009,1,0.0,0.0,0.24870785,0.31972063,0.99948955
334,id30_id31_0009,1,1.0,1.0,0.8004568,0.6068294,0.99955505
335,id21_id4_0002,1,0.0,0.0,0.33663034,0.37193066,0.9994425
336,id2_id9_0008,1,1.0,0.0,0.6662645,0.47335482,0.9996301
337,id28_id26_0002,1,1.0,0.0,0.51290935,0.443651,0.9996654
338,id31_id16_0002,1,1.0,1.0,0.7791462,0.5990789,0.9995092
339,id56_id57_0007,1,0.0,0.0,0.2549799,0.32108086,0.9997383
340,id20_id4_0008,1,1.0,1.0,0.92038906,0.7405862,0.9994473
341,id1_id0_0001,1,1.0,1.0,0.9321239,0.7421881,0.999426
342,id43_0006,0,0.0,0.0,0.0051287604,0.00901248,0.056556262
343,id1_id3_0006,1,0.0,0.0,0.10674912,0.262013,0.99960905
344,id19_id20_0000,1,0.0,0.0,0.07077693,0.21218117,0.9996008
345,id23_id19_0001,1,1.0,0.0,0.7013979,0.48718563,0.99959093
346,id43_id40_0005,1,0.0,0.0,0.14603896,0.27738667,0.99959534
347,id54_id58_0006,1,0.0,0.0,0.46377227,0.4352228,0.9993648
348,id31_id35_0007,1,0.0,0.0,0.48732036,0.42552525,0.9992955
349,id58_id54_0006,1,0.0,0.0,0.41601047,0.38519424,0.99966574
350,id0_0001,0,0.0,0.0,0.44530106,0.4436257,0.9959537
351,id38_id34_0003,1,1.0,1.0,0.83504134,0.63456416,0.9995516
352,id37_id3_0006,1,0.0,0.0,0.37825438,0.40265316,0.9996536
353,id23_id2_0007,1,0.0,0.0,0.24149859,0.3298243,0.99951303
354,id1_id0_0000,1,0.0,0.0,0.15298843,0.28433105,0.999405
355,id2_id1_0007,1,1.0,1.0,0.59303606,0.5067585,0.9992224
356,id3_id2_0001,1,0.0,0.0,0.38144627,0.39234513,0.99933475
357,id17_id23_0000,1,1.0,1.0,0.70806026,0.56011426,0.9994686
358,id0_id6_0007,1,1.0,1.0,0.8055918,0.5959103,0.99946946
359,id37_id1_0002,1,0.0,0.0,0.33548278,0.3968264,0.9993642
360,id31_0004,0,0.0,0.0,0.24337566,0.33732736,0.99640024
361,id23_id4_0006,1,0.0,0.0,0.33857214,0.33273888,0.9996885
362,id58_0002,0,0.0,0.0,0.008055691,0.044723485,0.6768832
363,id51_0005,0,0.0,0.0,0.260668,0.35671175,0.9838064
364,id16_0007,0,0.0,0.0,0.0062445486,0.00685441,0.015866159
365,id4_id28_0000,1,1.0,1.0,0.6659711,0.5015585,0.999585
