,video_name,label,class_log,class_mean,raw_pred_log,raw_pred_mean,max_pred
114,id29_id30_0000,1,0.0,0.0,0.47879243,0.47910544,0.6104168
115,00266,0,0.0,0.0,0.49392188,0.49404228,0.59277034
116,id9_id0_0000,1,1.0,1.0,0.525718,0.5253612,0.61071837
117,id21_id30_0002,1,0.0,0.0,0.48863506,0.4888181,0.61022085
118,id51_0006,0,0.0,0.0,0.49772286,0.4977609,0.6076756
119,id22_id27_0007,1,1.0,1.0,0.54462314,0.5440384,0.6107157
120,id13_id7_0009,1,1.0,1.0,0.5192478,0.5189392,0.61039406
121,id29_id37_0009,1,1.0,1.0,0.5193345,0.51902854,0.6103882
122,id10_id13_0008,1,1.0,1.0,0.5860997,0.58572865,0.6105137
123,id35_id37_0001,1,1.0,1.0,0.59695643,0.59670085,0.6106162
124,id9_id2_0008,1,0.0,0.0,0.4557545,0.4563106,0.6106313
125,id32_id31_0008,1,0.0,0.0,0.45812798,0.45870775,0.6095277
126,id4_id0_0001,1,1.0,1.0,0.5747268,0.5741356,0.6106237
127,id23_id19_0000,1,1.0,1.0,0.5187222,0.51847523,0.6107014
128,id37_id29_0002,1,1.0,1.0,0.50656956,0.50647765,0.610255
129,00082,0,0.0,0.0,0.4666379,0.46706444,0.60921234
130,id21_id27_0008,1,1.0,1.0,0.5346484,0.53423274,0.61066496
131,id42_id44_0001,1,1.0,1.0,0.5296023,0.52920777,0.6104998
132,id2_0008,0,0.0,0.0,0.40789184,0.40835765,0.5921023
133,id26_id0_0009,1,1.0,1.0,0.579908,0.5793421,0.6108098
134,id9_id20_0002,1,0.0,0.0,0.4684244,0.4688263,0.61020464
135,id17_id9_0000,1,1.0,1.0,0.56944185,0.56882674,0.6106946
136,id47_id48_0008,1,1.0,1.0,0.5736594,0.57309836,0.61079895
137,id7_id11_0008,1,1.0,1.0,0.579263,0.57868934,0.610779
138,00260,0,0.0,0.0,0.44837376,0.44898355,0.6089636
139,id56_id50_0005,1,1.0,1.0,0.533439,0.5329909,0.61069083
140,id44_id42_0001,1,0.0,0.0,0.48791355,0.4880923,0.61044025
141,id23_id1_0006,1,1.0,1.0,0.559662,0.5590053,0.610688
142,id2_id26_0005,1,0.0,0.0,0.47802585,0.47829252,0.61063987
143,id28_id20_0006,1,1.0,1.0,0.5757406,0.5751254,0.6104853
144,id16_id20_0006,1,0.0,0.0,0.49489123,0.4949016,0.6104434
145,id10_0007,0,0.0,0.0,0.46466085,0.46518126,0.6046614
146,id55_id57_0002,1,1.0,1.0,0.53590924,0.5353606,0.6106225
147,00286,0,1.0,1.0,0.5300081,0.52962536,0.6101315
148,id35_id34_0002,1,1.0,1.0,0.52949625,0.52914876,0.60993963
149,id7_id11_0007,1,0.0,0.0,0.49736395,0.49738652,0.61078966
150,id0_id9_0006,1,1.0,1.0,0.51198,0.5117865,0.61076844
151,id2_id1_0004,1,1.0,1.0,0.5069664,0.5068174,0.61043257
152,id28_id30_0000,1,1.0,1.0,0.58786106,0.587368,0.61058474
153,id21_id19_0005,1,1.0,1.0,0.5220571,0.5216896,0.6106373
154,id33_id32_0002,1,0.0,0.0,0.46229494,0.4627447,0.610793
155,id51_id57_0004,1,0.0,0.0,0.49706003,0.49704668,0.6106926
156,id48_id47_0008,1,1.0,1.0,0.5778199,0.57721347,0.61072
157,id33_0005,0,1.0,1.0,0.53711987,0.53662384,0.61039734
158,id6_id23_0001,1,1.0,1.0,0.54000396,0.5395092,0.61060697
159,id31_id17_0009,1,1.0,1.0,0.5307899,0.53038955,0.6105164
160,id34_id33_0002,1,1.0,1.0,0.5081811,0.5080742,0.6103989
161,id1_id16_0007,1,1.0,1.0,0.5979172,0.59772074,0.6105239
162,id21_id25_0005,1,1.0,1.0,0.54527813,0.5447019,0.6105947
163,id38_id34_0004,1,1.0,1.0,0.5195044,0.5191604,0.61047864
164,00197,0,0.0,0.0,0.41165727,0.41200078,0.51809585
165,id7_id11_0009,1,1.0,1.0,0.53995156,0.5394307,0.6106953
166,id43_id39_0000,1,1.0,1.0,0.53877866,0.5382209,0.6107781
167,id3_id28_0009,1,1.0,1.0,0.50915074,0.509027,0.6103477
168,id33_id32_0006,1,1.0,1.0,0.5104423,0.51030153,0.6100572
169,id4_id21_0004,1,1.0,1.0,0.5923888,0.59202933,0.61085206
170,id0_id28_0009,1,1.0,1.0,0.5273647,0.52700526,0.61050504
171,00267,0,0.0,0.0,0.4317071,0.4322846,0.608072
172,id26_id3_0002,1,1.0,1.0,0.5257464,0.52537364,0.6105528
173,id38_id37_0009,1,1.0,1.0,0.56324404,0.56262016,0.6105004
174,id11_id7_0007,1,1.0,1.0,0.5612169,0.56062114,0.6108248
175,id56_id54_0007,1,1.0,1.0,0.5504659,0.54983985,0.61065304
176,00273,0,0.0,0.0,0.42133334,0.42185295,0.5557364
177,id32_id34_0007,1,0.0,0.0,0.4687519,0.46917832,0.61046815
178,id50_0000,0,0.0,0.0,0.4798841,0.4801537,0.61002034
179,id44_id41_0005,1,1.0,1.0,0.58777004,0.58731115,0.61081284
180,id25_id22_0001,1,0.0,0.0,0.48858628,0.48865604,0.60904235
181,00250,0,1.0,1.0,0.5526181,0.5520154,0.6104885
182,id32_id31_0006,1,1.0,1.0,0.56236655,0.5618325,0.6102887
183,id10_id12_0002,1,1.0,1.0,0.5490513,0.5484474,0.6106399
184,id3_id1_0009,1,1.0,1.0,0.56332606,0.5626694,0.61056805
185,id10_id7_0005,1,1.0,1.0,0.50844806,0.50831807,0.6107516
186,id1_id0_0007,1,1.0,1.0,0.5434717,0.54286623,0.610567
187,id1_id20_0003,1,1.0,1.0,0.53008366,0.52967227,0.6104563
188,id25_0010,0,0.0,0.0,0.41342202,0.41380256,0.5450883
189,id30_id29_0000,1,1.0,1.0,0.57402176,0.57341915,0.61044145
190,id39_0005,0,0.0,0.0,0.47175404,0.47206718,0.61002004
191,id5_id8_0008,1,0.0,0.0,0.44654962,0.4471723,0.60972124
192,00236,0,0.0,0.0,0.4921103,0.49221092,0.6056256
193,id28_id25_0003,1,1.0,1.0,0.51185846,0.51169914,0.61072695
194,id30_id29_0009,1,1.0,1.0,0.5270255,0.52666354,0.6104421
195,id45_id46_0001,1,1.0,1.0,0.5631961,0.5625934,0.6105507
196,id11_0006,0,1.0,1.0,0.54411626,0.5435989,0.609976
197,id3_id6_0005,1,0.0,0.0,0.48495784,0.48515427,0.61045516
198,00227,0,1.0,1.0,0.57347006,0.57301784,0.6103275
199,id17_id6_0000,1,1.0,1.0,0.59834373,0.5980827,0.61073476
200,id31_id37_0008,1,1.0,1.0,0.5326457,0.5322385,0.6103029
201,id23_id6_0001,1,1.0,1.0,0.58740854,0.5870015,0.61060977
202,id35_id23_0007,1,0.0,0.0,0.4682378,0.46866226,0.6102304
203,id6_id28_0002,1,1.0,1.0,0.6047397,0.6046077,0.61072135
204,id50_id52_0007,1,1.0,1.0,0.50126505,0.5011592,0.6106619
205,id3_0001,0,0.0,0.0,0.43312135,0.43368712,0.5953447
206,00244,0,0.0,0.0,0.42050248,0.42098776,0.53109276
207,id30_id23_0002,1,0.0,0.0,0.49672815,0.49674532,0.6104502
208,id3_id30_0006,1,0.0,0.0,0.45115432,0.45176437,0.6102253
209,00063,0,1.0,1.0,0.57228714,0.571679,0.61032957
210,id13_id10_0007,1,0.0,0.0,0.4941387,0.49425438,0.6105995
211,id8_0009,0,0.0,0.0,0.45030552,0.4507871,0.6096701
212,id6_id2_0005,1,1.0,1.0,0.51854724,0.5182958,0.61056495
213,id17_id16_0007,1,1.0,1.0,0.5691174,0.5684635,0.61066025
214,id16_id2_0001,1,1.0,1.0,0.55215585,0.5514942,0.61071414
215,id40_id43_0005,1,0.0,0.0,0.49470046,0.49479204,0.6105627
216,id4_id26_0007,1,1.0,1.0,0.57173425,0.5711779,0.61073065
217,00262,0,0.0,0.0,0.4116778,0.41206172,0.58474165
218,id32_0002,0,0.0,0.0,0.46765593,0.46801078,0.6082722
219,id50_0006,0,1.0,1.0,0.51352966,0.5133644,0.60765547
220,id32_id33_0006,1,1.0,1.0,0.54705137,0.5465782,0.61000586
221,id37_id4_0006,1,1.0,1.0,0.57254195,0.57189924,0.6107875
222,id1_id4_0003,1,1.0,1.0,0.5563004,0.55563915,0.6106461
223,id20_id19_0004,1,1.0,1.0,0.50747484,0.5074098,0.61032516
224,id37_0005,0,0.0,0.0,0.44755527,0.44808802,0.60472494
225,id4_id28_0006,1,1.0,1.0,0.58110535,0.5805769,0.6107118
226,id55_id56_0009,1,0.0,0.0,0.4787807,0.47908032,0.6105972
227,id10_id12_0004,1,0.0,0.0,0.48771533,0.48789775,0.6105469
228,00285,0,1.0,1.0,0.5867422,0.586292,0.61058164
229,id3_id16_0009,1,1.0,1.0,0.54087555,0.54036564,0.6104047
230,id6_0002,0,1.0,1.0,0.5867676,0.5863959,0.6096836
231,id29_id30_0009,1,0.0,0.0,0.48426944,0.4844715,0.6107023
232,id29_id33_0004,1,0.0,0.0,0.4806129,0.4808816,0.6104982
233,00076,0,0.0,0.0,0.40590242,0.40628114,0.6003351
234,id35_id16_0004,1,1.0,1.0,0.5801774,0.5795971,0.6107007
235,id21_0009,0,0.0,0.0,0.48431987,0.48441473,0.6005478
236,id46_0000,0,1.0,1.0,0.53136533,0.5308685,0.6099965
237,id2_id23_0007,1,0.0,0.0,0.43457314,0.4351797,0.61039495
238,id4_id30_0001,1,1.0,1.0,0.54947287,0.54885936,0.6107491
239,id1_id3_0002,1,0.0,0.0,0.48803475,0.48826578,0.61026573
240,id53_id50_0000,1,0.0,0.0,0.48040158,0.4806813,0.61067265
241,id16_id1_0007,1,1.0,1.0,0.5116292,0.51147246,0.6104228
242,id9_id6_0005,1,0.0,0.0,0.49288112,0.49298593,0.61067826
243,id21_id22_0005,1,1.0,1.0,0.5397152,0.539227,0.61062235
244,id3_id23_0009,1,1.0,1.0,0.5026132,0.5025712,0.6106749
245,id30_id26_0004,1,1.0,1.0,0.5796261,0.57908934,0.61066747
246,00274,0,0.0,0.0,0.46551675,0.46595043,0.61002403
247,id2_id3_0008,1,0.0,0.0,0.47964662,0.4799496,0.61073077
248,id26_id28_0000,1,1.0,1.0,0.5452193,0.54461557,0.61077374
249,id32_id35_0007,1,0.0,0.0,0.4622436,0.4627403,0.60979974
250,id2_id1_0002,1,0.0,0.0,0.4542638,0.45479605,0.6106827
251,id2_id0_0008,1,1.0,1.0,0.5547825,0.5541968,0.6104621
252,id30_id3_0006,1,0.0,0.0,0.45947447,0.46000552,0.6103038
253,id4_id37_0000,1,1.0,1.0,0.57619023,0.575633,0.61062914
254,id25_id24_0003,1,1.0,1.0,0.5234237,0.5231262,0.6103218
255,id53_0003,0,0.0,0.0,0.43405053,0.43466794,0.60692924
256,id34_id33_0005,1,1.0,1.0,0.5095948,0.50944626,0.6103632
257,id8_id6_0002,1,0.0,0.0,0.4988484,0.49886805,0.6103404
258,id34_0006,0,1.0,1.0,0.5037378,0.5037666,0.60854584
259,id3_id0_0007,1,1.0,1.0,0.54610825,0.545516,0.61060977
260,id23_id17_0009,1,1.0,1.0,0.54426265,0.54373497,0.61072016
261,id39_0004,0,0.0,0.0,0.416768,0.41714546,0.5222385
262,00092,0,1.0,1.0,0.5556983,0.55524176,0.6101233
263,id2_id6_0005,1,1.0,1.0,0.52150834,0.52126026,0.610324
264,id31_id35_0009,1,0.0,0.0,0.4831788,0.4834051,0.6102887
265,id52_0001,0,0.0,0.0,0.4129764,0.41342965,0.60630506
266,id2_id28_0003,1,1.0,1.0,0.53725046,0.5367687,0.6107378
267,id50_id56_0005,1,1.0,1.0,0.5331331,0.5327341,0.6106269
268,id56_id51_0000,1,1.0,1.0,0.5760785,0.5755066,0.61070174
269,id41_id46_0000,1,1.0,1.0,0.51804495,0.51772165,0.6106292
270,id3_id17_0007,1,1.0,1.0,0.5349121,0.5344242,0.6107398
271,id35_id37_0005,1,1.0,1.0,0.5347176,0.534261,0.6107501
272,id24_id19_0000,1,1.0,1.0,0.5130101,0.5128383,0.61064726
273,id3_id9_0003,1,0.0,0.0,0.45030367,0.450887,0.609791
274,id16_id1_0004,1,0.0,0.0,0.47025204,0.47067076,0.610348
275,id20_id16_0000,1,1.0,1.0,0.56457925,0.56398666,0.6104989
276,id7_id10_0005,1,0.0,0.0,0.47328466,0.47361735,0.61053586
277,id1_0001,0,1.0,1.0,0.52814084,0.5277947,0.6075976
278,id23_id9_0009,1,1.0,1.0,0.5207749,0.5204275,0.6104989
279,id1_id2_0004,1,1.0,1.0,0.5123995,0.51221454,0.6105128
280,id3_id1_0006,1,0.0,0.0,0.45409998,0.45464092,0.61059713
281,id2_id16_0001,1,1.0,1.0,0.58886266,0.58844703,0.6107849
282,id11_id10_0001,1,1.0,1.0,0.55522466,0.55453515,0.6107023
283,id16_id35_0004,1,0.0,0.0,0.49533,0.4953874,0.6104781
284,id30_id28_0006,1,1.0,1.0,0.5527253,0.55211365,0.6104426
285,id20_id19_0000,1,1.0,1.0,0.55065703,0.55009943,0.6104877
286,id21_id37_0005,1,1.0,1.0,0.5448184,0.5443247,0.61003655
287,id7_id10_0001,1,0.0,0.0,0.47377852,0.4741471,0.6107124
288,id6_id20_0007,1,1.0,1.0,0.53116,0.5307164,0.610662
289,id1_id17_0007,1,1.0,1.0,0.5674618,0.5668417,0.6104042
290,00280,0,0.0,0.0,0.44533256,0.44592217,0.6081883
291,id35_0008,0,1.0,1.0,0.5367566,0.536278,0.609624
292,id21_id37_0000,1,1.0,1.0,0.54384226,0.5433122,0.6104527
293,id36_0006,0,1.0,1.0,0.5612588,0.56074375,0.60960233
294,id3_id1_0007,1,1.0,1.0,0.5267901,0.5264049,0.6107471
295,id4_id23_0006,1,1.0,1.0,0.5455014,0.5449784,0.61074597
296,id35_0003,0,1.0,1.0,0.5969271,0.5966961,0.6099547
297,id23_id27_0008,1,1.0,1.0,0.52022415,0.5199539,0.6105156
298,00284,0,0.0,0.0,0.48548275,0.48571694,0.60995674
299,00095,0,1.0,1.0,0.60813755,0.6081297,0.61046124
300,id26_id2_0001,1,1.0,1.0,0.56179214,0.5611702,0.61076087
301,id19_id21_0005,1,1.0,1.0,0.51306146,0.5128657,0.610636
302,id16_id20_0000,1,1.0,1.0,0.5217981,0.5214606,0.61060566
303,id20_id31_0008,1,0.0,0.0,0.4790414,0.47939298,0.6099916
304,id43_0001,0,0.0,0.0,0.42694533,0.42746624,0.6075998
305,id53_0000,0,0.0,0.0,0.40324745,0.40357432,0.58821654
306,id48_id45_0002,1,1.0,1.0,0.55207616,0.5514422,0.6107409
307,id53_id58_0005,1,1.0,1.0,0.52537715,0.524983,0.6105888
308,id10_id13_0007,1,0.0,0.0,0.49208677,0.49225265,0.6103015
309,id4_0004,0,1.0,1.0,0.5360325,0.5355178,0.61023265
310,id56_0009,0,1.0,1.0,0.5083268,0.50822246,0.6092654
311,id31_0007,0,1.0,1.0,0.5941626,0.5938549,0.610227
312,id38_id33_0005,1,1.0,1.0,0.5213994,0.5211667,0.6103632
313,id49_id54_0003,1,1.0,1.0,0.50501186,0.5049163,0.6102734
314,id37_id34_0008,1,0.0,0.0,0.4988072,0.49881768,0.6104605
315,id34_id38_0004,1,1.0,1.0,0.5029589,0.50288826,0.6105313
316,id47_id45_0002,1,0.0,0.0,0.47826493,0.47856486,0.6104951
317,00271,0,1.0,1.0,0.60153586,0.6013538,0.6103837
318,id44_id39_0000,1,1.0,1.0,0.5431298,0.54252344,0.6107969
319,00188,0,1.0,1.0,0.5291733,0.5288823,0.6084699
320,id3_id9_0009,1,1.0,1.0,0.5259877,0.5256631,0.6103049
321,id24_id26_0004,1,1.0,1.0,0.5002496,0.5001586,0.61036366
322,id35_id31_0006,1,1.0,1.0,0.52795154,0.52756065,0.61067367
323,id2_id17_0007,1,1.0,1.0,0.5358021,0.53533757,0.61073464
324,id31_id32_0008,1,1.0,1.0,0.5070936,0.5069477,0.61050045
325,id53_0007,0,1.0,1.0,0.51561457,0.51554465,0.60876787
326,id16_id0_0003,1,1.0,1.0,0.50457317,0.5044992,0.61051875
327,00048,0,1.0,1.0,0.59560794,0.5954071,0.6100022
328,id20_id3_0008,1,1.0,1.0,0.5161569,0.51597154,0.6106907
329,id20_id1_0002,1,1.0,1.0,0.51140285,0.5112008,0.6107256
330,id20_id24_0009,1,0.0,0.0,0.49647462,0.49653968,0.61047065
331,id9_id2_0006,1,0.0,0.0,0.49885428,0.4988709,0.61055017
332,id20_id30_0004,1,1.0,1.0,0.5120931,0.51192564,0.6103655
333,id10_id7_0009,1,0.0,0.0,0.43298486,0.4336574,0.6103768
334,id30_id31_0009,1,1.0,1.0,0.5173158,0.5171394,0.61054987
335,id21_id4_0002,1,1.0,1.0,0.55403066,0.55341995,0.6104985
336,id2_id9_0008,1,1.0,1.0,0.5110245,0.51087767,0.61066335
337,id28_id26_0002,1,1.0,1.0,0.5457944,0.5452489,0.61054987
338,id31_id16_0002,1,1.0,1.0,0.577345,0.576766,0.6105228
339,id56_id57_0007,1,0.0,0.0,0.4682062,0.4686599,0.6105175
340,id20_id4_0008,1,1.0,1.0,0.5794319,0.578959,0.61054385
341,id1_id0_0001,1,1.0,1.0,0.57230014,0.571736,0.61062825
342,id43_0006,0,0.0,0.0,0.3970238,0.3971884,0.5175417
343,id1_id3_0006,1,0.0,0.0,0.44014156,0.44075096,0.6091871
344,id19_id20_0000,1,0.0,0.0,0.435013,0.43571508,0.61018866
345,id23_id19_0001,1,1.0,1.0,0.5483879,0.54779094,0.61032367
346,id43_id40_0005,1,1.0,1.0,0.5004072,0.50043094,0.61046016
347,id54_id58_0006,1,1.0,1.0,0.56744736,0.5668231,0.61071897
348,id31_id35_0007,1,1.0,1.0,0.57566667,0.57515293,0.61040384
349,id58_id54_0006,1,0.0,0.0,0.48728934,0.4874932,0.6108133
350,id0_0001,0,1.0,1.0,0.5880381,0.5876656,0.6103782
351,id38_id34_0003,1,1.0,1.0,0.55984837,0.55922914,0.61029583
352,id37_id3_0006,1,0.0,0.0,0.4806889,0.481065,0.61049765
353,id23_id2_0007,1,0.0,0.0,0.44981042,0.45037925,0.6103144
354,id1_id0_0000,1,0.0,0.0,0.45620647,0.4567471,0.61050653
355,id2_id1_0007,1,1.0,1.0,0.53735524,0.5368679,0.61075425
356,id3_id2_0001,1,1.0,1.0,0.53696144,0.5364672,0.610602
357,id17_id23_0000,1,1.0,1.0,0.5737594,0.57317567,0.61070114
358,id0_id6_0007,1,1.0,1.0,0.53922516,0.53880066,0.61077017
359,id37_id1_0002,1,1.0,1.0,0.52623373,0.5258857,0.61074996
360,id31_0004,0,1.0,1.0,0.545034,0.5445524,0.60874486
361,id23_id4_0006,1,1.0,1.0,0.584069,0.5835686,0.6107379
362,id58_0002,0,0.0,0.0,0.3961908,0.39630258,0.48687625
363,id51_0005,0,1.0,1.0,0.5564481,0.5558769,0.60963136
364,id16_0007,0,0.0,0.0,0.41366053,0.41383615,0.48908746
365,id4_id28_0000,1,1.0,1.0,0.57653874,0.57596517,0.61066335
366,id20_id35_0007,1,1.0,1.0,0.51251715,0.51235044,0.61019826
