,video_name,label,class_log,class_mean,raw_pred_log,raw_pred_mean,max_pred
53,id2_id3_0001,1,1.0,1.0,0.8649282,0.70315826,0.99978155
54,id20_id1_0001,1,1.0,1.0,0.86360365,0.6826666,0.9997737
55,id4_id6_0002,1,1.0,1.0,0.9108627,0.7917651,0.9999316
56,id33_id29_0004,1,1.0,1.0,0.63442266,0.52242875,0.9999465
57,id22_id21_0005,1,1.0,1.0,0.74608696,0.639706,0.9993957
58,id26_id35_0003,1,1.0,1.0,0.7010666,0.5770867,0.9996909
59,id6_id1_0005,1,1.0,1.0,0.9007264,0.71033466,0.99993086
60,id27_0009,0,0.0,0.0,0.0051480783,0.0071050217,0.024588276
61,id9_id21_0008,1,0.0,0.0,0.26311502,0.3201959,0.99963355
62,id7_id12_0006,1,1.0,1.0,0.8598154,0.7039782,0.9994961
63,id24_id20_0009,1,1.0,1.0,0.9385272,0.7670481,0.9999771
64,id28_0004,0,1.0,1.0,0.5849533,0.5483457,0.9822755
65,id29_id34_0008,1,0.0,0.0,0.4625245,0.4702546,0.9898784
66,id33_id38_0005,1,1.0,1.0,0.76524925,0.5923495,0.99996877
67,id28_id3_0004,1,1.0,1.0,0.7044472,0.5842712,0.99986124
68,id52_id49_0007,1,1.0,1.0,0.9573697,0.85799134,0.9989814
69,id28_id30_0006,1,1.0,1.0,0.5955381,0.57832474,0.9981846
70,id38_id30_0006,1,1.0,1.0,0.59288454,0.5766987,0.9975643
71,id4_id21_0002,1,1.0,1.0,0.842306,0.72691905,0.9967019
72,id17_id3_0007,1,1.0,0.0,0.53331393,0.45896703,0.99952435
73,id21_id6_0005,1,1.0,1.0,0.85167366,0.6873048,0.9999021
74,id28_0007,0,0.0,0.0,0.2374139,0.28843737,0.6068298
75,00257,0,0.0,0.0,0.010388863,0.012778597,0.033447757
76,id13_id10_0005,1,1.0,1.0,0.6283301,0.5665792,0.99938774
77,id6_id2_0002,1,1.0,1.0,0.6389256,0.5514702,0.9994597
78,id26_id27_0006,1,0.0,0.0,0.33513156,0.3907924,0.9996387
79,id37_id35_0005,1,0.0,0.0,0.4936014,0.45985866,0.9995509
80,id10_id11_0004,1,1.0,1.0,0.64126074,0.5383296,0.9996487
81,00253,0,0.0,0.0,0.07716245,0.102068685,0.2764692
82,id26_id23_0003,1,0.0,0.0,0.34792224,0.3397681,0.9999392
83,id9_id1_0000,1,1.0,1.0,0.72367954,0.5934497,0.9996526
84,id0_id21_0000,1,1.0,1.0,0.9530715,0.82970154,0.9999056
85,id4_id20_0000,1,1.0,1.0,0.84626836,0.7075218,0.99957687
86,id57_id51_0004,1,1.0,0.0,0.58218265,0.49708724,0.9998865
87,id17_0000,0,1.0,1.0,0.7254442,0.66140175,0.96657985
88,id24_id26_0009,1,1.0,1.0,0.9125069,0.74158156,0.99992085
89,id9_id3_0000,1,0.0,0.0,0.28701344,0.3732858,0.9992681
90,id9_id16_0000,1,1.0,1.0,0.5735168,0.5170718,0.99945647
91,id25_id21_0005,1,1.0,1.0,0.9432572,0.8284607,0.99978894
92,id51_0001,0,0.0,0.0,0.03117956,0.05744248,0.35389486
93,id3_id37_0004,1,1.0,1.0,0.8334881,0.6632874,0.9997607
94,id2_id21_0000,1,0.0,0.0,0.24457382,0.3221968,0.9945148
95,id6_id3_0005,1,1.0,1.0,0.8317845,0.6426254,0.99992645
96,id39_id47_0004,1,1.0,1.0,0.7029638,0.59391207,0.99889475
97,id26_id17_0006,1,1.0,0.0,0.59502167,0.46503955,0.9999474
98,id21_id19_0009,1,1.0,1.0,0.9730795,0.8787695,0.99992085
99,id27_id21_0008,1,1.0,1.0,0.8209695,0.7045126,0.99864584
100,id17_id2_0007,1,1.0,1.0,0.6790749,0.54273134,0.9999348
101,id28_id3_0002,1,1.0,1.0,0.6376403,0.53675824,0.99915576
102,id31_id33_0009,1,1.0,1.0,0.6944193,0.5768286,0.99953806
103,id34_id37_0008,1,1.0,0.0,0.50539124,0.46040165,0.9997478
104,id40_id42_0001,1,0.0,0.0,0.24304813,0.33393416,0.99978954
105,id17_id21_0000,1,1.0,1.0,0.8292374,0.71242607,0.9997209
106,id12_id10_0002,1,1.0,1.0,0.9923649,0.9489231,0.999956
107,id0_id2_0002,1,0.0,0.0,0.3889292,0.37186345,0.9994266
108,id0_id16_0003,1,1.0,1.0,0.7949516,0.6738033,0.9992761
109,id46_id45_0001,1,0.0,0.0,0.474648,0.4135971,0.99997675
110,00287,0,0.0,0.0,0.07145415,0.12727267,0.6930369
111,00278,0,0.0,0.0,0.017353704,0.031464495,0.11343522
112,id2_id16_0004,1,1.0,1.0,0.5609742,0.5043602,0.9991855
113,00047,0,1.0,1.0,0.5760138,0.54348797,0.99264866
114,id29_id30_0000,1,1.0,1.0,0.5976378,0.5544078,0.99638945
115,00266,0,0.0,0.0,0.14516781,0.20410717,0.56676906
116,id9_id0_0000,1,1.0,1.0,0.8303206,0.698586,0.9985207
117,id21_id30_0002,1,0.0,0.0,0.49666098,0.47158507,0.999645
118,id51_0006,0,1.0,1.0,0.58366823,0.5485788,0.98332363
119,id22_id27_0007,1,0.0,0.0,0.46416265,0.39499408,0.99925274
120,id13_id7_0009,1,1.0,1.0,0.86033,0.6797204,0.9997671
121,id29_id37_0009,1,1.0,1.0,0.9267434,0.8393364,0.9995229
122,id10_id13_0008,1,1.0,1.0,0.7910184,0.6368498,0.99981564
123,id35_id37_0001,1,1.0,1.0,0.63770396,0.56275654,0.9982589
124,id9_id2_0008,1,0.0,0.0,0.09278527,0.23734649,0.99945444
125,id32_id31_0008,1,1.0,0.0,0.5605447,0.4730401,0.99871874
126,id4_id0_0001,1,1.0,1.0,0.8101485,0.6738095,0.9986534
127,id23_id19_0000,1,1.0,1.0,0.8283465,0.68182504,0.9995559
128,id37_id29_0002,1,1.0,1.0,0.57336205,0.53320783,0.99622166
129,00082,0,0.0,0.0,0.05262944,0.094361834,0.4351634
130,id21_id27_0008,1,1.0,1.0,0.80287236,0.6715182,0.9988708
131,id42_id44_0001,1,1.0,1.0,0.94435936,0.7924308,0.99979156
132,id2_0008,0,0.0,0.0,0.0042130323,0.0062632444,0.02707699
133,id26_id0_0009,1,1.0,1.0,0.8810644,0.7281325,0.9998254
134,id9_id20_0002,1,1.0,1.0,0.76241726,0.64994836,0.99869615
135,id17_id9_0000,1,1.0,1.0,0.93287426,0.7836201,0.9997904
136,id47_id48_0008,1,1.0,1.0,0.90294886,0.73601097,0.99972075
137,id7_id11_0008,1,1.0,1.0,0.71405774,0.58356786,0.9993643
138,00260,0,0.0,0.0,0.16759668,0.30542883,0.9701164
139,id56_id50_0005,1,1.0,1.0,0.85323656,0.6855212,0.999778
140,id44_id42_0001,1,1.0,1.0,0.9166017,0.7763883,0.99966407
141,id23_id1_0006,1,1.0,1.0,0.8875692,0.7465758,0.99990785
142,id2_id26_0005,1,1.0,1.0,0.89634645,0.7399206,0.9989231
143,id28_id20_0006,1,1.0,1.0,0.6317382,0.5836878,0.999716
144,id16_id20_0006,1,1.0,1.0,0.77955896,0.5962821,0.99992454
145,id10_0007,0,1.0,1.0,0.7999836,0.69831145,0.9915222
146,id55_id57_0002,1,1.0,1.0,0.6069458,0.585383,0.9941817
147,00286,0,0.0,0.0,0.4677405,0.4689208,0.9883577
148,id35_id34_0002,1,0.0,0.0,0.19215554,0.29246444,0.9899829
149,id7_id11_0007,1,1.0,1.0,0.7224977,0.60246706,0.999728
150,id0_id9_0006,1,1.0,1.0,0.87088645,0.68195766,0.9998945
151,id2_id1_0004,1,1.0,0.0,0.506917,0.45881426,0.99983406
152,id28_id30_0000,1,1.0,1.0,0.7903537,0.7165619,0.9981902
153,id21_id19_0005,1,1.0,1.0,0.8834406,0.66924393,0.99995565
154,id33_id32_0002,1,0.0,0.0,0.39762914,0.39760876,0.99864596
155,id51_id57_0004,1,1.0,1.0,0.9121578,0.6987769,0.9999839
156,id48_id47_0008,1,1.0,1.0,0.94273376,0.78986776,0.9998523
157,id33_0005,0,0.0,0.0,0.0800218,0.17106612,0.7874448
158,id6_id23_0001,1,1.0,1.0,0.8294164,0.69237506,0.99908066
159,id31_id17_0009,1,1.0,1.0,0.6945684,0.57572675,0.99926454
160,id34_id33_0002,1,1.0,1.0,0.7889224,0.60568887,0.99968874
161,id1_id16_0007,1,1.0,1.0,0.89228463,0.73002464,0.99960536
162,id21_id25_0005,1,1.0,1.0,0.92157084,0.8067778,0.9991524
163,id38_id34_0004,1,1.0,1.0,0.80371124,0.6733668,0.9994572
164,00197,0,0.0,0.0,0.055007745,0.11445485,0.58015376
165,id7_id11_0009,1,1.0,0.0,0.5872874,0.47587058,0.99997556
166,id43_id39_0000,1,1.0,1.0,0.6501259,0.528325,0.99958736
167,id3_id28_0009,1,0.0,0.0,0.17934994,0.26569325,0.99096066
168,id33_id32_0006,1,0.0,0.0,0.32508755,0.37147826,0.9691611
169,id4_id21_0004,1,1.0,1.0,0.9096454,0.7362025,0.99978036
170,id0_id28_0009,1,1.0,1.0,0.82882905,0.69001824,0.9989741
171,00267,0,0.0,0.0,0.21177587,0.27976134,0.88857627
172,id26_id3_0002,1,0.0,0.0,0.49679336,0.45949468,0.9988463
173,id38_id37_0009,1,1.0,1.0,0.6865256,0.5996074,0.9990526
174,id11_id7_0007,1,1.0,1.0,0.9539828,0.8616652,0.999813
175,id56_id54_0007,1,1.0,1.0,0.83865684,0.6260826,0.9997036
176,00273,0,0.0,0.0,0.10064661,0.15598601,0.7518612
177,id32_id34_0007,1,1.0,1.0,0.6304937,0.57369244,0.9929295
178,id50_0000,0,0.0,0.0,0.0592017,0.13009638,0.49768686
179,id44_id41_0005,1,1.0,1.0,0.886026,0.75323397,0.999496
180,id25_id22_0001,1,1.0,1.0,0.8833704,0.7557082,0.9978556
181,00250,0,0.0,0.0,0.14975473,0.22250444,0.8471914
182,id32_id31_0006,1,1.0,1.0,0.76267546,0.60019684,0.99978346
183,id10_id12_0002,1,1.0,1.0,0.8945776,0.7480992,0.99985075
184,id3_id1_0009,1,1.0,1.0,0.5774971,0.51689696,0.9997495
185,id10_id7_0005,1,1.0,1.0,0.7082662,0.57248294,0.9999577
186,id1_id0_0007,1,1.0,1.0,0.90784836,0.7351516,0.9998394
187,id1_id20_0003,1,1.0,1.0,0.8829753,0.6304408,0.9999385
188,id25_0010,0,0.0,0.0,0.24068412,0.30620837,0.8917982
189,id30_id29_0000,1,1.0,1.0,0.648081,0.5848734,0.99530584
190,id39_0005,0,1.0,1.0,0.5397639,0.54257995,0.96020126
191,id5_id8_0008,1,0.0,0.0,0.3301998,0.37735945,0.99895406
192,00236,0,0.0,0.0,0.05458504,0.08766161,0.4696875
193,id28_id25_0003,1,1.0,1.0,0.8657895,0.716557,0.99980575
194,id30_id29_0009,1,1.0,1.0,0.86038655,0.67961365,0.99988675
195,id45_id46_0001,1,1.0,1.0,0.71529377,0.58310974,0.99894744
196,id11_0006,0,1.0,1.0,0.8861722,0.7370907,0.99864346
197,id3_id6_0005,1,0.0,0.0,0.38119015,0.40180948,0.999666
198,00227,0,0.0,0.0,0.25373897,0.3133083,0.99675035
199,id17_id6_0000,1,1.0,1.0,0.97191215,0.88128686,0.99992824
200,id31_id37_0008,1,1.0,1.0,0.935687,0.8363344,0.99946946
201,id23_id6_0001,1,1.0,0.0,0.54607713,0.49664906,0.99949133
202,id35_id23_0007,1,0.0,0.0,0.36551458,0.38510835,0.9996463
203,id6_id28_0002,1,1.0,1.0,0.8617332,0.710047,0.99950075
204,id50_id52_0007,1,0.0,0.0,0.40539554,0.40191093,0.99958605
205,id3_0001,0,0.0,0.0,0.057134606,0.091668926,0.71234316
206,00244,0,0.0,0.0,0.27795944,0.354154,0.964673
207,id30_id23_0002,1,1.0,1.0,0.52009726,0.5090938,0.9975713
208,id3_id30_0006,1,0.0,0.0,0.2553102,0.3547115,0.9946571
209,00063,0,1.0,1.0,0.82399756,0.698248,0.99381787
210,id13_id10_0007,1,1.0,1.0,0.9191025,0.71039915,0.9999677
211,id8_0009,0,0.0,0.0,0.22855444,0.30873847,0.9106908
212,id6_id2_0005,1,1.0,1.0,0.88309634,0.7003471,0.9999213
213,id17_id16_0007,1,1.0,1.0,0.68205774,0.5544792,0.9997416
214,id16_id2_0001,1,1.0,1.0,0.67563564,0.511305,0.9999702
215,id40_id43_0005,1,1.0,1.0,0.54201317,0.5157359,0.9988607
216,id4_id26_0007,1,1.0,1.0,0.8763086,0.7328998,0.9993399
217,00262,0,0.0,0.0,0.09518092,0.13663095,0.43714195
218,id32_0002,0,1.0,1.0,0.79102767,0.6976909,0.99558806
219,id50_0006,0,0.0,0.0,0.10318376,0.17273313,0.8394056
220,id32_id33_0006,1,0.0,0.0,0.45802554,0.46201578,0.99422175
221,id37_id4_0006,1,1.0,1.0,0.7623105,0.626113,0.9994222
222,id1_id4_0003,1,1.0,1.0,0.9293633,0.77700734,0.99987376
223,id20_id19_0004,1,1.0,1.0,0.7068055,0.60295075,0.99887985
224,id37_0005,0,0.0,0.0,0.14665523,0.20761205,0.7841112
225,id4_id28_0006,1,1.0,1.0,0.77270263,0.6490915,0.9994173
226,id55_id56_0009,1,1.0,1.0,0.689072,0.54525155,0.9998789
227,id10_id12_0004,1,1.0,1.0,0.92703027,0.76107216,0.99994445
228,00285,0,1.0,1.0,0.82070357,0.6785095,0.99709463
229,id3_id16_0009,1,0.0,0.0,0.16041465,0.274127,0.99926347
230,id6_0002,0,0.0,0.0,0.11525032,0.18543673,0.8080354
231,id29_id30_0009,1,1.0,1.0,0.91105723,0.76518947,0.9998368
232,id29_id33_0004,1,1.0,1.0,0.8119881,0.6794532,0.9997863
233,00076,0,0.0,0.0,0.06868821,0.15254803,0.6657302
234,id35_id16_0004,1,1.0,1.0,0.75711495,0.64288366,0.99949706
235,id21_0009,0,1.0,1.0,0.8751416,0.7761271,0.98740447
236,id46_0000,0,0.0,0.0,0.12325965,0.21320374,0.86754334
237,id2_id23_0007,1,0.0,0.0,0.12483856,0.23086153,0.9977849
238,id4_id30_0001,1,1.0,1.0,0.82766163,0.7050848,0.99872917
239,id1_id3_0002,1,0.0,0.0,0.2351839,0.32574975,0.99619955
240,id53_id50_0000,1,1.0,1.0,0.7255713,0.5957024,0.9994531
241,id16_id1_0007,1,0.0,0.0,0.17295639,0.28828314,0.9948383
242,id9_id6_0005,1,1.0,1.0,0.8075031,0.6631237,0.999782
243,id21_id22_0005,1,1.0,1.0,0.9563441,0.8698316,0.9999684
244,id3_id23_0009,1,0.0,0.0,0.23406702,0.3357022,0.999154
245,id30_id26_0004,1,1.0,1.0,0.8498882,0.7177863,0.9992681
246,00274,0,0.0,0.0,0.08457916,0.1804548,0.9707217
247,id2_id3_0008,1,0.0,0.0,0.14709303,0.2862391,0.99583936
248,id26_id28_0000,1,0.0,0.0,0.27073857,0.389238,0.9957789
249,id32_id35_0007,1,1.0,1.0,0.63144284,0.5505753,0.99806076
250,id2_id1_0002,1,0.0,0.0,0.29390004,0.32459462,0.998796
251,id2_id0_0008,1,0.0,0.0,0.4553901,0.4730529,0.99927384
252,id30_id3_0006,1,0.0,0.0,0.39392096,0.3852207,0.9992834
253,id4_id37_0000,1,1.0,1.0,0.9288382,0.7933606,0.99979395
254,id25_id24_0003,1,1.0,1.0,0.66976255,0.5999425,0.9963999
255,id53_0003,0,0.0,0.0,0.07760468,0.13332266,0.62299615
256,id34_id33_0005,1,0.0,0.0,0.43257034,0.4064136,0.9992467
257,id8_id6_0002,1,1.0,1.0,0.89433116,0.76226914,0.9998087
258,id34_0006,0,0.0,0.0,0.30519712,0.34757408,0.9535863
259,id3_id0_0007,1,1.0,1.0,0.89570147,0.74832517,0.99961555
260,id23_id17_0009,1,1.0,1.0,0.6676508,0.55599344,0.9992405
261,id39_0004,0,0.0,0.0,0.16741605,0.24045062,0.9483754
262,00092,0,1.0,1.0,0.737121,0.60907793,0.995876
263,id2_id6_0005,1,1.0,1.0,0.83187705,0.6839045,0.99985397
264,id31_id35_0009,1,0.0,0.0,0.44181213,0.45229125,0.99903405
265,id52_0001,0,0.0,0.0,0.01938273,0.04374803,0.33090568
266,id2_id28_0003,1,1.0,0.0,0.55198646,0.49075076,0.9988412
267,id50_id56_0005,1,1.0,1.0,0.79323715,0.66174555,0.99916375
268,id56_id51_0000,1,1.0,1.0,0.89764225,0.7638897,0.99978596
269,id41_id46_0000,1,1.0,1.0,0.812143,0.64166677,0.9999732
270,id3_id17_0007,1,1.0,1.0,0.85163444,0.694537,0.9994992
271,id35_id37_0005,1,1.0,1.0,0.75164974,0.62037563,0.9997485
272,id24_id19_0000,1,1.0,1.0,0.77661014,0.63519615,0.99947244
273,id3_id9_0003,1,0.0,0.0,0.35984868,0.3670277,0.99933904
274,id16_id1_0004,1,0.0,0.0,0.42175004,0.41582975,0.9998091
275,id20_id16_0000,1,1.0,1.0,0.7850049,0.6709553,0.99953127
276,id7_id10_0005,1,0.0,0.0,0.3757938,0.42249507,0.998445
277,id1_0001,0,0.0,0.0,0.17213981,0.26189724,0.89909196
278,id23_id9_0009,1,1.0,1.0,0.6957577,0.5456235,0.9997125
279,id1_id2_0004,1,1.0,1.0,0.74581194,0.6139523,0.9992766
280,id3_id1_0006,1,0.0,0.0,0.19388822,0.2994194,0.9986929
281,id2_id16_0001,1,1.0,1.0,0.93028194,0.79953444,0.9996357
282,id11_id10_0001,1,1.0,1.0,0.5978419,0.5232813,0.99949884
283,id16_id35_0004,1,1.0,0.0,0.5187298,0.4950636,0.99785656
284,id30_id28_0006,1,1.0,1.0,0.7159303,0.6225958,0.9964281
285,id20_id19_0000,1,1.0,1.0,0.7270767,0.62072325,0.9996822
286,id21_id37_0005,1,1.0,1.0,0.8935794,0.77897614,0.9993606
287,id7_id10_0001,1,1.0,1.0,0.810135,0.6332065,0.9997259
288,id6_id20_0007,1,1.0,1.0,0.7648155,0.60880744,0.9997695
289,id1_id17_0007,1,1.0,1.0,0.68070775,0.5771554,0.9992581
290,00280,0,0.0,0.0,0.1329317,0.24495928,0.9202929
291,id35_0008,0,1.0,1.0,0.7420843,0.63992107,0.9928685
292,id21_id37_0000,1,0.0,0.0,0.44449556,0.47225147,0.99902916
293,id36_0006,0,0.0,0.0,0.27058023,0.30630854,0.8459023
294,id3_id1_0007,1,1.0,1.0,0.81414646,0.62436104,0.99996567
295,id4_id23_0006,1,0.0,0.0,0.47058886,0.4643073,0.9981231
296,id35_0003,0,0.0,0.0,0.3722799,0.4091515,0.98462623
297,id23_id27_0008,1,0.0,0.0,0.21321718,0.3127257,0.9975528
298,00284,0,0.0,0.0,0.044141024,0.10061317,0.48806995
299,00095,0,1.0,1.0,0.7040792,0.68118846,0.8770989
300,id26_id2_0001,1,1.0,1.0,0.9424377,0.78929436,0.9998983
301,id19_id21_0005,1,1.0,1.0,0.55445975,0.51207453,0.9979
302,id16_id20_0000,1,0.0,0.0,0.42231786,0.42444688,0.9991866
303,id20_id31_0008,1,1.0,1.0,0.64774513,0.56754756,0.9992982
304,id43_0001,0,0.0,0.0,0.11353639,0.20762986,0.8376084
305,id53_0000,0,0.0,0.0,0.22095458,0.3207376,0.9270556
306,id48_id45_0002,1,1.0,1.0,0.91962737,0.7706379,0.9999465
307,id53_id58_0005,1,1.0,1.0,0.61658955,0.5574927,0.9994481
308,id10_id13_0007,1,1.0,1.0,0.8431459,0.68779224,0.99958974
309,id4_0004,0,0.0,0.0,0.28658372,0.38787454,0.9119292
310,id56_0009,0,1.0,1.0,0.97874147,0.9537006,0.9973316
311,id31_0007,0,1.0,1.0,0.56916344,0.5573718,0.95105386
312,id38_id33_0005,1,1.0,1.0,0.5733939,0.53328705,0.99473876
313,id49_id54_0003,1,1.0,1.0,0.72232014,0.61952287,0.99956435
314,id37_id34_0008,1,1.0,1.0,0.6837739,0.62432474,0.9965078
315,id34_id38_0004,1,0.0,0.0,0.34829456,0.3905831,0.9996209
316,id47_id45_0002,1,0.0,0.0,0.240546,0.32703978,0.99239445
317,00271,0,1.0,1.0,0.7646068,0.6509141,0.98898906
318,id44_id39_0000,1,1.0,1.0,0.83481884,0.6601035,0.99987185
319,00188,0,1.0,1.0,0.919955,0.837477,0.998061
320,id3_id9_0009,1,0.0,0.0,0.31448874,0.3852664,0.997349
321,id24_id26_0004,1,1.0,1.0,0.95570195,0.8723512,0.9996125
322,id35_id31_0006,1,1.0,1.0,0.91227394,0.7476233,0.99988735
323,id2_id17_0007,1,1.0,0.0,0.50860155,0.47817037,0.9986712
324,id31_id32_0008,1,1.0,1.0,0.76258755,0.6001767,0.9997639
325,id53_0007,0,0.0,0.0,0.21347508,0.29087174,0.962012
326,id16_id0_0003,1,1.0,1.0,0.74077594,0.61725485,0.998725
327,00048,0,1.0,1.0,0.5671815,0.5493904,0.96756905
328,id20_id3_0008,1,1.0,0.0,0.55856234,0.48384792,0.99762255
329,id20_id1_0002,1,1.0,1.0,0.93973327,0.7819734,0.9999461
330,id20_id24_0009,1,1.0,1.0,0.97563124,0.9067058,0.9994561
331,id9_id2_0006,1,1.0,1.0,0.5983582,0.5172584,0.9989466
332,id20_id30_0004,1,1.0,1.0,0.7775678,0.6592162,0.99801755
333,id10_id7_0009,1,1.0,1.0,0.5926387,0.5223981,0.9998406
334,id30_id31_0009,1,1.0,1.0,0.94679123,0.8257031,0.9995364
335,id21_id4_0002,1,1.0,1.0,0.637519,0.5684298,0.9991875
336,id2_id9_0008,1,0.0,0.0,0.1965982,0.33932307,0.99830025
337,id28_id26_0002,1,1.0,1.0,0.7837463,0.64518714,0.99997294
338,id31_id16_0002,1,1.0,1.0,0.57008463,0.5039892,0.99913067
339,id56_id57_0007,1,0.0,0.0,0.3044925,0.34382957,0.9994246
340,id20_id4_0008,1,1.0,1.0,0.81013685,0.68649817,0.9997304
341,id1_id0_0001,1,1.0,1.0,0.9439959,0.7783782,0.9999641
342,id43_0006,0,0.0,0.0,0.0146106165,0.022567779,0.110775664
343,id1_id3_0006,1,0.0,0.0,0.28010356,0.3167804,0.99855286
344,id19_id20_0000,1,0.0,0.0,0.25535113,0.34383,0.98642236
345,id23_id19_0001,1,1.0,1.0,0.72850335,0.59777296,0.99941766
346,id43_id40_0005,1,0.0,0.0,0.14635712,0.28205857,0.9975872
347,id54_id58_0006,1,1.0,0.0,0.556588,0.49055988,0.999728
348,id31_id35_0007,1,0.0,0.0,0.37008098,0.37075353,0.9982773
349,id58_id54_0006,1,1.0,1.0,0.6033498,0.51851803,0.999554
350,id0_0001,0,1.0,1.0,0.8237917,0.710253,0.9938862
351,id38_id34_0003,1,1.0,1.0,0.80794346,0.68980396,0.99975425
352,id37_id3_0006,1,1.0,0.0,0.518082,0.4798706,0.99869615
353,id23_id2_0007,1,0.0,0.0,0.19326498,0.27516055,0.9995048
354,id1_id0_0000,1,1.0,0.0,0.5657186,0.49454814,0.9985336
355,id2_id1_0007,1,0.0,0.0,0.35989523,0.40963793,0.998765
356,id3_id2_0001,1,1.0,1.0,0.6156952,0.5283321,0.99926645
357,id17_id23_0000,1,1.0,1.0,0.8405683,0.6938335,0.9993118
358,id0_id6_0007,1,1.0,1.0,0.9089245,0.8148212,0.9996934
359,id37_id1_0002,1,1.0,1.0,0.7090377,0.5896413,0.999027
360,id31_0004,0,1.0,1.0,0.5578231,0.5142002,0.986326
361,id23_id4_0006,1,1.0,1.0,0.8475361,0.6981346,0.99986446
362,id58_0002,0,0.0,0.0,0.023313891,0.055224273,0.32988405
363,id51_0005,0,1.0,0.0,0.5140898,0.49712303,0.97893655
364,id16_0007,0,0.0,0.0,0.01968769,0.027248919,0.12413118
365,id4_id28_0000,1,1.0,1.0,0.85411894,0.7253498,0.9991455
366,id20_id35_0007,1,1.0,1.0,0.8927295,0.7103552,0.99976534
