,video_name,label,class_log,class_mean,raw_pred_log,raw_pred_mean,max_pred
26,a3f85462e2037076ac2b612dc701bba7_1080x1920_30,0,1.0,1.0,0.99896336,0.9907838,0.999979
27,salma_hayek_2,1,1.0,1.0,0.99999726,0.9999972,0.99999833
28,usher_2,1,1.0,1.0,0.99962103,0.9995327,0.9999709
29,talyor_swift_2,1,1.0,1.0,0.9999963,0.9999962,0.99999774
30,nicole_kidman_3,1,1.0,1.0,0.99998903,0.9999874,0.99999714
31,lee_ji_eun_2,1,1.0,1.0,0.999936,0.9996868,0.9999957
32,chris_evans_3,1,1.0,1.0,0.99999535,0.9999951,0.9999981
33,facd01b213b62c75ffb4b6a9f8222a25_1920x1080_30,0,1.0,1.0,0.5783125,0.5237452,0.9991805
34,c67611cc32af5603f4f501e65b77c886_1080x1920_30,0,0.0,0.0,0.031886972,0.06317671,0.6350998
35,c3089ec3080756f925b5b83fb66af24c_1920x1080_30,0,1.0,1.0,0.75437164,0.6124379,0.99993896
36,b3683f20cd1b116bcef69df7f5425905_1080x1920_30,0,1.0,1.0,0.98635155,0.95255333,0.99995697
37,bruce_willis_3,1,1.0,1.0,0.9999976,0.9999976,0.99999833
38,8cbbea84e2cd12766791a12390569aaf_1920x1080_30,0,1.0,1.0,0.6433785,0.58318543,0.9954786
39,will_smith_3,1,1.0,1.0,0.99893075,0.9952309,0.9999696
40,8090e541f25d87d35507d7e12500c95c_1920x1080_30,0,0.0,0.0,0.34157106,0.3667827,0.9998248
41,salma_hayek_1,1,1.0,1.0,0.999997,0.999997,0.99999774
42,anna_taylor_joy_2,1,1.0,1.0,0.95244306,0.8574163,0.99955827
43,9c02f633262ef15f81eab1f2fa06faa5_1920x1080_30,0,1.0,1.0,0.7833438,0.714406,0.9964508
44,chris_evans_2,1,1.0,1.0,0.99993885,0.99986744,0.99999225
45,nicole_kidman_2,1,1.0,1.0,0.99996114,0.99992967,0.9999963
46,tian_yiming_2,1,1.0,1.0,0.9999498,0.999625,0.99999595
47,salma_hayek_3,1,1.0,1.0,0.99995863,0.99993503,0.9999926
48,92d3da54d22e81729747f7eb610af4f2_1920x1080_30,0,0.0,0.0,0.009291788,0.019427937,0.2476711
49,91154c046bba79ee8b24550a8cb2870b_1920x1080_30,0,1.0,1.0,0.62295866,0.5367567,0.99986136
50,8bff85c461e9f6ae39f3900d581b1d05_1920x1080_30,0,0.0,0.0,0.12886988,0.22568813,0.9982526
51,3e7bd8b1e9bc081457559851a5012d14_1920x1080_30,0,1.0,1.0,0.9688644,0.94514716,0.99963534
52,218522b5c782bfd3a4ed1ed57b0686a0_1920x1080_30,0,0.0,0.0,0.004501366,0.0063833417,0.12969975
53,31ce85afe440564f525a418ec16340bc_1920x1080_30,0,0.0,0.0,0.03799616,0.101423115,0.9810967
54,lucy_liu_1,1,1.0,1.0,0.99999547,0.9999953,0.99999774
55,arnold_schwarzenegger_3,1,1.0,1.0,0.9990656,0.99841034,0.9999329
56,0296bcc0fdd2a47380e798289dcc099f_1080x1920_30,0,0.0,0.0,0.12943092,0.2208401,0.999788
57,fd3202c6d0436d7ed3b479bc00b045db_1080x1920_30,0,1.0,1.0,0.95244306,0.8574163,0.99955827
58,2326ac1d3e069fbd86e2ca79082e19f9_1920x1080_30,0,1.0,1.0,0.7430427,0.67859447,0.99330044
59,e47c246f3c2f0f66eca1a08aea644c57_1080x1920_30,0,1.0,1.0,0.9998204,0.9996847,0.99996865
60,lee_ji_eun_1,1,1.0,1.0,0.9999945,0.9999941,0.999998
61,d639c8cb4e4b3521296fbd2dc0b63c5e_1920x1080_30,0,0.0,0.0,0.04395829,0.05059564,0.2120284
62,be19ce722a9e52e2613a6d8f775af82d_1920x1080_30,0,0.0,0.0,0.0032128463,0.015900314,0.9594529
63,usher_1,1,1.0,1.0,0.9997414,0.999478,0.9999547
64,f72a8ac49cce8aac59171c3671e22b9b_1920x1080_30,0,1.0,1.0,0.97672105,0.9387231,0.9996147
65,nicole_kidman_1,1,1.0,1.0,0.9999894,0.9999865,0.99999523
66,usher_3,1,1.0,1.0,0.9999865,0.9999747,0.99999774
67,lucy_liu_3,1,1.0,1.0,0.9951911,0.98080003,0.9999441
68,ef8bffd0579e4c02b4d8bea44419c813_1920x1080_30,0,0.0,0.0,0.43056038,0.4254253,0.997526
69,tian_yiming_1,1,1.0,1.0,0.9999075,0.9997446,0.99999094
70,anna_taylor_joy_1,1,1.0,1.0,0.9990796,0.99842685,0.9999002
71,tian_yiming_3,1,1.0,1.0,0.9933276,0.96248317,0.99958104
72,db623c6fff8ffffa6615170d6f8cbfd7_1920x1080_30,0,0.0,0.0,0.2572934,0.3175277,0.9927859
73,af5d2889657072d100b0b08f27719568_1920x1080_30,0,0.0,0.0,0.36568394,0.38976806,0.9603389
74,zoe_saldana_2,1,1.0,1.0,0.9999907,0.99998796,0.99999726
75,nile_red_1,1,1.0,1.0,0.99975795,0.99881303,0.99999607
76,fda953f258d38f3368f4c8fdc774756e_1920x1080_30,0,0.0,0.0,0.32876238,0.36373168,0.9997458
77,talyor_swift_1,1,1.0,1.0,0.9993988,0.9974263,0.9999918
78,lucy_liu_2,1,1.0,1.0,0.9999678,0.9999343,0.9999951
79,bruce_willis_2,1,1.0,1.0,0.9998037,0.9995295,0.9999882
80,a4ea08e72606fb7ebd4347d79262823f_1920x1080_30,0,0.0,0.0,0.038414374,0.12882836,0.96666527
81,d02c5cdaee1215360fb80240d7a8901f_1080x1920_30,0,1.0,1.0,0.9531398,0.8235619,0.99997306
82,9bd3195d97edad5f200b325825dbb729_1920x1080_30,0,1.0,1.0,0.9958313,0.98782843,0.99998224
83,zoe_saldana_1,1,1.0,1.0,0.99982053,0.999712,0.99997234
