,video_name,label,class_log,class_mean,raw_pred_log,raw_pred_mean,max_pred
25,eb3680da049bc6cb92a483a917a03449_1920x1080_30,0,1.0,1.0,0.59259456,0.5922383,0.6106355
26,a3f85462e2037076ac2b612dc701bba7_1080x1920_30,0,1.0,1.0,0.5464724,0.54594004,0.6105364
27,salma_hayek_2,1,1.0,1.0,0.61014974,0.6101496,0.6106782
28,usher_2,1,1.0,1.0,0.61082447,0.61082447,0.6108735
29,talyor_swift_2,1,1.0,1.0,0.5024957,0.50234973,0.61034137
30,nicole_kidman_3,1,1.0,1.0,0.61076057,0.61076057,0.6108188
31,lee_ji_eun_2,1,1.0,1.0,0.57654774,0.57597864,0.6108097
32,chris_evans_3,1,1.0,1.0,0.5079437,0.5079874,0.60931915
33,facd01b213b62c75ffb4b6a9f8222a25_1920x1080_30,0,1.0,1.0,0.5588547,0.5583259,0.6103592
34,c67611cc32af5603f4f501e65b77c886_1080x1920_30,0,0.0,0.0,0.4215947,0.42213523,0.61000425
35,c3089ec3080756f925b5b83fb66af24c_1920x1080_30,0,0.0,0.0,0.48196885,0.4822874,0.61055756
36,b3683f20cd1b116bcef69df7f5425905_1080x1920_30,0,1.0,1.0,0.57093364,0.5704783,0.6097867
37,bruce_willis_3,1,1.0,1.0,0.61078846,0.61078846,0.61083317
38,8cbbea84e2cd12766791a12390569aaf_1920x1080_30,0,1.0,1.0,0.5424229,0.5420344,0.60921955
39,will_smith_3,1,1.0,1.0,0.60984504,0.6098448,0.61072767
40,8090e541f25d87d35507d7e12500c95c_1920x1080_30,0,1.0,1.0,0.55671394,0.5561476,0.610298
41,salma_hayek_1,1,1.0,1.0,0.6107769,0.61077696,0.61083347
42,anna_taylor_joy_2,1,1.0,1.0,0.60838157,0.6083338,0.61083835
43,9c02f633262ef15f81eab1f2fa06faa5_1920x1080_30,0,0.0,0.0,0.4471792,0.44747213,0.532693
44,chris_evans_2,1,1.0,1.0,0.57000417,0.56942356,0.6100205
45,nicole_kidman_2,1,1.0,1.0,0.5997149,0.59953433,0.6107825
46,tian_yiming_2,1,1.0,1.0,0.60655355,0.6064887,0.61083853
47,salma_hayek_3,1,1.0,1.0,0.6107702,0.6107702,0.61086017
48,92d3da54d22e81729747f7eb610af4f2_1920x1080_30,0,1.0,1.0,0.5026083,0.50249773,0.6107147
49,91154c046bba79ee8b24550a8cb2870b_1920x1080_30,0,0.0,0.0,0.40514803,0.40554142,0.6102931
50,8bff85c461e9f6ae39f3900d581b1d05_1920x1080_30,0,0.0,0.0,0.4187934,0.4192727,0.61072856
51,3e7bd8b1e9bc081457559851a5012d14_1920x1080_30,0,1.0,1.0,0.6084403,0.60841995,0.6106019
52,218522b5c782bfd3a4ed1ed57b0686a0_1920x1080_30,0,1.0,1.0,0.60934734,0.6093471,0.6104351
53,31ce85afe440564f525a418ec16340bc_1920x1080_30,0,1.0,1.0,0.5824531,0.5820594,0.61044097
54,lucy_liu_1,1,1.0,1.0,0.61081135,0.6108114,0.6108756
55,arnold_schwarzenegger_3,1,1.0,1.0,0.61035126,0.61035126,0.6107357
56,0296bcc0fdd2a47380e798289dcc099f_1080x1920_30,0,1.0,1.0,0.5778693,0.57754225,0.6097992
57,fd3202c6d0436d7ed3b479bc00b045db_1080x1920_30,0,1.0,1.0,0.6083816,0.6083338,0.61083835
58,2326ac1d3e069fbd86e2ca79082e19f9_1920x1080_30,0,1.0,1.0,0.6084286,0.608419,0.6104355
59,e47c246f3c2f0f66eca1a08aea644c57_1080x1920_30,0,1.0,1.0,0.6080437,0.6080401,0.61025685
60,lee_ji_eun_1,1,1.0,1.0,0.61018085,0.61018074,0.6106361
61,d639c8cb4e4b3521296fbd2dc0b63c5e_1920x1080_30,0,0.0,0.0,0.41637215,0.41675884,0.6040086
62,be19ce722a9e52e2613a6d8f775af82d_1920x1080_30,0,1.0,1.0,0.60888666,0.60886645,0.6106834
63,usher_1,1,1.0,1.0,0.610574,0.610574,0.610798
64,f72a8ac49cce8aac59171c3671e22b9b_1920x1080_30,0,0.0,0.0,0.41620526,0.41665545,0.60869807
65,nicole_kidman_1,1,1.0,1.0,0.6107583,0.6107583,0.6108287
66,usher_3,1,1.0,1.0,0.6094723,0.60944587,0.6108537
67,lucy_liu_3,1,1.0,1.0,0.56547433,0.56489587,0.6105989
68,ef8bffd0579e4c02b4d8bea44419c813_1920x1080_30,0,1.0,1.0,0.6090849,0.60908407,0.61072415
69,tian_yiming_1,1,1.0,1.0,0.6108257,0.6108258,0.6108571
70,anna_taylor_joy_1,1,1.0,1.0,0.6106936,0.6106936,0.61078006
71,tian_yiming_3,1,1.0,1.0,0.6106783,0.6106775,0.6108818
72,db623c6fff8ffffa6615170d6f8cbfd7_1920x1080_30,0,0.0,0.0,0.3957116,0.39575762,0.5072842
73,af5d2889657072d100b0b08f27719568_1920x1080_30,0,1.0,1.0,0.53275526,0.53244096,0.60850793
74,zoe_saldana_2,1,1.0,1.0,0.6104761,0.610476,0.61070156
75,nile_red_1,1,1.0,1.0,0.6108102,0.6108102,0.61089087
76,fda953f258d38f3368f4c8fdc774756e_1920x1080_30,0,1.0,1.0,0.5797482,0.5792272,0.6105374
77,talyor_swift_1,1,1.0,1.0,0.59962875,0.5994048,0.61065143
78,lucy_liu_2,1,1.0,1.0,0.5685853,0.56807524,0.6107488
79,bruce_willis_2,1,1.0,1.0,0.60675853,0.60675335,0.61027426
80,a4ea08e72606fb7ebd4347d79262823f_1920x1080_30,0,0.0,0.0,0.42341387,0.42374256,0.6097204
81,d02c5cdaee1215360fb80240d7a8901f_1080x1920_30,0,0.0,0.0,0.4833465,0.48353222,0.6105396
82,9bd3195d97edad5f200b325825dbb729_1920x1080_30,0,0.0,0.0,0.39424163,0.39432776,0.6059311
83,zoe_saldana_1,1,1.0,1.0,0.60921216,0.6092078,0.6106501
