,video_name,label,class_log,class_mean,raw_pred_log,raw_pred_mean,max_pred
74,zoe_saldana_2,1,1.0,1.0,0.9560483,0.9461911,0.9876887
75,nile_red_1,1,1.0,1.0,0.9995912,0.9994036,0.9998894
76,fda953f258d38f3368f4c8fdc774756e_1920x1080_30,0,1.0,1.0,0.97111106,0.95484567,0.9976826
77,talyor_swift_1,1,1.0,1.0,0.99836534,0.99782264,0.99973327
78,lucy_liu_2,1,1.0,1.0,0.95923805,0.9471399,0.9983417
79,bruce_willis_2,1,1.0,1.0,0.9971316,0.9965527,0.9997799
80,a4ea08e72606fb7ebd4347d79262823f_1920x1080_30,0,0.0,0.0,0.106726095,0.12915802,0.68902856
81,d02c5cdaee1215360fb80240d7a8901f_1080x1920_30,0,0.0,0.0,0.41858202,0.42572728,0.882536
82,9bd3195d97edad5f200b325825dbb729_1920x1080_30,0,0.0,0.0,0.22043741,0.23094243,0.6621175
83,zoe_saldana_1,1,1.0,1.0,0.7833849,0.7563384,0.9558445
